,id,main_cast_id,director_code
4752,768,85.0,357
4753,2100,4135.0,14520
4754,11091,69597.0,13161
4755,3173,31042.0,3532
4756,27092,19803.0,10624
4757,23941,6281.0,11689
4758,18192,3905.0,12248
4759,11845,40900.0,12855
4760,9081,56934.0,14063
4761,167,1229.0,6651
4762,34043,77073.0,4740
4763,9378,4252.0,15854
4764,27444,1371.0,8644
4765,141,131.0,14051
4766,10034,6613.0,11429
4767,11457,8945.0,6794
4768,10778,879.0,8148
4769,78657,18177.0,15648
4770,67385,72590.0,14331
4771,151727,0.0,14985
4772,11456,8891.0,6243
4773,585,1230.0,13190
4774,10796,1336.0,7267
4775,23949,139.0,14063
4776,11088,193.0,3799
4777,9889,12052.0,1948
4778,140511,5723.0,15350
4779,133115,52602.0,14214
4780,45964,10556.0,5304
4781,32014,10430.0,17480
4782,13408,2041.0,3285
4783,671,10980.0,2712
4784,17731,55714.0,14035
4785,20794,10486.0,3621
4786,11469,78029.0,5750
4787,14369,52474.0,2047
4788,1535,4135.0,16877
4789,1433,17093.0,6049
4790,1999,207.0,16662
4791,58098,27392.0,5733
4792,78076,9811.0,9840
4793,87774,9811.0,1385
4794,23847,5401.0,1572
4795,50785,24365.0,7580
4796,12472,10437.0,8162
4797,42258,21445.0,13085
4798,11834,383.0,16363
4799,16085,10400.0,17545
4800,27405,97935.0,15523
4801,269,3829.0,7580
4802,16441,35350.0,4221
4803,11422,10017.0,6988
4804,31037,8487.0,8780
4805,40739,3084.0,4529
4806,10656,6553.0,10286
4807,32847,3380.0,6791
4808,39938,6598.0,5586
4809,38766,12149.0,10097
4810,43510,33004.0,10099
4811,35284,10158.0,4529
4812,14584,2314.0,14405
4813,58886,222942.0,4209
4814,72277,28906.0,13378
4815,5781,10500.0,10345
4816,23805,9309.0,14022
4817,34388,3895.0,6087
4818,39867,150651.0,8746
4819,11033,3895.0,2096
4820,69716,8252.0,13229
4821,37835,29312.0,7163
4822,33356,146754.0,13259
4823,3537,32384.0,327
4824,38922,6844.0,1098
4825,27145,97079.0,17937
4826,8738,2090.0,4254
4827,28614,4347.0,2103
4828,3604,33321.0,11886
4829,6974,51717.0,6684
4830,26398,50967.0,9471
4831,42218,13637.0,1754
4832,10649,190.0,7154
4833,42566,51576.0,15862
4834,17689,190.0,3069
4835,34084,16420.0,351
4836,15983,51576.0,8789
4837,14854,51576.0,15862
4838,10847,9296.0,6276
4839,33525,141450.0,11886
4840,27591,30560.0,9471
4841,299,4347.0,10097
4842,31945,38559.0,11515
4843,42160,11390.0,14087
4844,10650,190.0,3069
4845,8007,887.0,8399
4846,19076,448.0,2596
4847,81442,26042.0,15810
4848,50562,42545.0,15143
4849,13503,19210.0,15889
4850,161,1461.0,15974
4851,43774,135899.0,10482
4852,31064,12041.0,12914
4853,31682,109406.0,6941
4854,8342,54620.0,3513
4855,55479,4589.0,10015
4856,4886,13820.0,13930
4857,228,2895.0,8733
4858,23111,2157.0,13030
4859,42597,10400.0,6425
4860,194,2405.0,7609
4861,11397,69210.0,8152
4862,1903,500.0,2333
4863,11889,5309.0,14028
4864,28171,99945.0,12048
4865,9523,57829.0,13848
4866,9428,193.0,17408
4867,1649,6384.0,13270
4868,11938,8930.0,2929
4869,43143,41214.0,13648
4870,35201,3895.0,8282
4871,42724,2076.0,9189
4872,24264,10660.0,8303
4873,27150,51576.0,11653
4874,26978,21368.0,9810
4875,19209,4724.0,7640
4876,8386,5384.0,7877
4877,12589,73016.0,8201
4878,12312,12898.0,8416
4879,11232,5344.0,7204
4880,120,109.0,13278
4881,11086,206.0,5186
4882,453,934.0,14630
4883,18939,83951.0,7331
4884,12724,11782.0,11894
4885,11414,3150.0,15704
4886,31507,19020.0,17545
4887,42612,5694.0,6307
4888,18783,4110.0,17890
4889,12593,73029.0,13750
4890,14683,73029.0,14449
4891,10794,12446.0,1889
4892,43136,20141.0,4000
4893,45491,122818.0,11633
4894,5052,29902.0,8957
4895,37257,10922.0,1865
4896,8489,2888.0,11635
4897,855,2299.0,14156
4898,12660,112.0,5774
4899,10269,10400.0,1553
4900,5279,15735.0,14247
4901,10950,2228.0,7908
4902,1365,4587.0,10572
4903,6440,1979.0,9874
4904,14580,3381.0,5337
4905,49410,975731.0,1573
4906,28296,31550.0,13782
4907,24206,16644.0,14766
4908,6037,2314.0,14405
4909,42987,21605.0,8767
4910,61418,7036.0,12247
4911,27099,79033.0,16160
4912,11857,3492.0,7079
4913,6312,49025.0,2882
4914,11595,776.0,17349
4915,24166,71171.0,11980
4916,26337,228.0,8211
4917,59066,36042.0,9378
4918,77985,2630.0,954
4919,77074,56819.0,1378
4920,10170,738.0,5303
4921,18317,6238.0,1172
4922,98491,10669.0,14322
4923,26686,6352.0,6425
4924,61934,10922.0,8277
4925,27273,15152.0,8955
4926,848,12688.0,11285
4927,9610,1100.0,14029
4928,15035,91620.0,13750
4929,16127,10343.0,14026
4930,31603,862.0,8285
4931,32020,1038.0,183
4932,33155,114921.0,17531
4933,4965,33.0,5450
4934,11891,70946.0,15890
4935,11888,26485.0,2132
4936,150,1733.0,17349
4937,35263,11610.0,7330
4938,112,1181.0,10224
4939,125717,52686.0,8744
4940,20678,22675.0,11864
4941,15050,4690.0,4343
4942,10423,58319.0,14188
4943,11710,70273.0,17405
4944,17691,4347.0,14244
4945,27378,11610.0,17405
4946,57976,1703911.0,17405
4947,651,55636.0,14247
4948,31955,3092.0,5774
4949,20620,18735.0,8282
4950,18647,3084.0,10969
4951,11362,8767.0,9505
4952,2637,1205.0,10913
4953,10229,16855.0,146
4954,50819,278926.0,9916
4955,12659,74020.0,17615
4956,41870,0.0,12520
4957,35650,8791.0,4021
4958,9606,58155.0,14167
4959,11447,69488.0,12188
4960,16550,1230.0,16679
4961,13915,75946.0,5445
4962,34723,109.0,15828
4963,31674,12836.0,8162
4964,52744,380.0,17018
4965,43340,8237.0,5889
4966,20009,41088.0,4087
4967,2084,2227.0,7915
4968,50225,13333.0,13332
4969,74692,227.0,16031
4970,39775,123347.0,8602
4971,51044,20155.0,12738
4972,29475,68750.0,14453
4973,4267,16927.0,1762
4974,4031,16927.0,1762
4975,47871,33533.0,8453
4976,11594,19534.0,7527
4977,19562,3829.0,13492
4978,11870,51391.0,15419
4979,9884,1100.0,863
4980,11535,21594.0,8390
4981,27593,6474.0,1859
4982,11212,3266.0,12907
4983,29887,95624.0,3649
4984,32484,95624.0,17457
4985,28345,95624.0,677
4986,69928,16475.0,1889
4987,21921,9309.0,14078
4988,21845,21403.0,3487
4989,11528,4729.0,3809
4990,2441,24974.0,9025
4991,931,1666.0,12417
4992,17130,111946.0,16252
4993,10592,62.0,5990
4994,8470,5292.0,12342
4995,16690,107358.0,14497
4996,39939,52049.0,7480
4997,9272,11510.0,8779
4998,14778,3895.0,5303
4999,19137,12446.0,17258
5000,32499,29623.0,17230
5001,8737,2090.0,11438
5002,33668,8487.0,17230
5003,39282,10400.0,6425
5004,40687,28164.0,4580
5005,37230,3926.0,9189
5006,993,3359.0,8765
5007,11698,70273.0,17405
5008,41357,26662.0,14408
5009,42458,18364.0,11440
5010,93427,2090.0,5901
5011,14475,6856.0,14469
5012,43715,29643.0,12228
5013,10052,1269.0,16765
5014,11979,56778.0,11705
5015,75151,3229.0,1320
5016,35868,723.0,16615
5017,13791,11181.0,11602
5018,27824,99093.0,6286
5019,270306,165207.0,13774
5020,9991,980.0,1574
5021,480,6497.0,11992
5022,44340,1276.0,9844
5023,18984,0.0,4316
5024,25006,92940.0,59
5025,23479,6837.0,11696
5026,66946,3150.0,8216
5027,19050,21416.0,11688
5028,38442,120481.0,11965
5029,108266,36929.0,16016
5030,108267,36929.0,10051
5031,39387,1092033.0,11965
5032,15999,67471.0,17716
5033,614,8741.0,6756
5034,56133,6577.0,2362
5035,121703,14974.0,677
5036,77955,2206.0,2353
5037,2752,2299.0,11626
5038,10590,2461.0,13793
5039,40723,22461.0,2996
5040,29039,2230.0,15862
5041,22910,2230.0,6967
5042,42517,112404.0,6967
5043,40364,31925.0,11798
5044,115332,2453.0,11042
5045,13225,13472.0,1824
5046,21380,588158.0,2225
5047,46717,1205.0,10929
5048,63510,9309.0,14078
5049,20465,101130.0,11798
5050,35614,6844.0,4218
5051,7219,43203.0,10326
5052,35810,2638.0,632
5053,18649,82388.0,4639
5054,18646,30181.0,15702
5055,17058,13566.0,5337
5056,13950,9778.0,9463
5057,2135,529.0,15591
5058,15186,12640.0,15974
5059,43997,11207.0,3653
5060,31651,194.0,7985
5061,47869,3910.0,9387
5062,965,7664.0,12706
5063,33135,3128.0,13701
5064,10889,4800.0,8238
5065,16149,1442631.0,9019
5066,54287,7333.0,7191
5067,25628,3785.0,16373
5068,65262,93419.0,1324
5069,10935,10823.0,11515
5070,44004,27772.0,11005
5071,22288,8261.0,7856
5072,32030,6837.0,14650
5073,119617,83974.0,14433
5074,29343,50967.0,1544
5075,39503,47879.0,14022
5076,7988,3895.0,11696
5077,15310,69669.0,14029
5078,17909,82496.0,15615
5079,22130,13696.0,7541
5080,26843,5401.0,12098
5081,27458,68890.0,14637
5082,14807,382.0,8374
5083,14729,141.0,17349
5084,46973,40.0,14330
5085,8690,55648.0,17019
5086,39543,16927.0,283
5087,39578,1905.0,14710
5088,3418,6250.0,1765
5089,30924,19181.0,9471
5090,14929,1131580.0,2572
5091,75552,10017.0,14056
5092,18910,825.0,17522
5093,24919,92826.0,807
5094,26200,94845.0,3073
5095,24825,51576.0,4765
5096,38147,80625.0,5755
5097,24032,90802.0,2367
5098,26179,54812.0,8093
5099,4499,2744.0,13131
5100,11333,15140.0,15321
5101,425,15757.0,2801
5102,1576,63.0,13086
5103,5851,380.0,16705
5104,25014,1533.0,17927
5105,15647,119368.0,2568
5106,25110,13508.0,10119
5107,38880,556531.0,1508
5108,1391,258.0,617
5109,18172,500.0,11514
5110,24248,5401.0,14029
5111,14605,82388.0,5611
5112,19797,19578.0,2150
5113,17804,82388.0,12568
5114,31805,24937.0,3649
5115,13861,24937.0,17160
5116,29021,24937.0,6166
5117,31812,24937.0,17160
5118,13006,585.0,16867
5119,28213,143265.0,17937
5120,10627,862.0,6243
5121,42750,144528.0,8451
5122,27930,58296.0,6965
5123,259557,3002.0,12981
5124,28124,54812.0,7500
5125,41034,80742.0,1835
5126,11563,18897.0,6996
5127,15119,73428.0,14348
5128,55792,1903.0,10977
5129,12705,16475.0,6161
5130,11006,16475.0,6161
5131,15120,14882.0,4112
5132,40072,107827.0,13085
5133,21629,3460.0,15528
5134,16026,79056.0,9877
5135,2371,24370.0,418
5136,73134,583985.0,3731
5137,36586,10814.0,6049
5138,6020,47368.0,17335
5139,39541,18992.0,13191
5140,125764,4154.0,7114
5141,18292,1175784.0,3717
5142,29394,15968.0,17473
5143,112942,1056015.0,5053
5144,90974,2090.0,9461
5145,29402,29661.0,17473
5146,29396,31550.0,17473
5147,15028,17772.0,8604
5148,15028,17772.0,8604
5149,15028,17772.0,8604
5150,15028,17772.0,8604
5151,9275,2157.0,3520
5152,4547,1038.0,3701
5153,14635,6065.0,8364
5154,29135,98.0,6158
5155,1791,17882.0,11582
5156,184835,6008.0,6288
5157,41756,33655.0,17079
5158,35651,15482.0,9904
5159,62956,3052.0,15048
5160,116904,1064876.0,10799
5161,22784,10767.0,11045
5162,40814,3391.0,9393
5163,53426,4960.0,6881
5164,24585,75020.0,7160
5165,17990,351.0,7195
5166,129542,61967.0,13174
5167,5678,44795.0,3516
5168,11560,15852.0,2360
5169,11452,10859.0,17339
5170,18435,1533.0,8387
5171,35944,34715.0,13221
5172,64310,4885.0,12651
5173,25501,12261.0,7156
5174,26851,0.0,7508
5175,17487,81970.0,14425
5176,34276,38070.0,12228
5177,548,7450.0,248
5178,11590,3636.0,5630
5179,1537,880.0,14564
5180,12149,2053.0,1833
5181,44373,18658.0,17885
5182,11812,6941.0,14561
5183,35080,205.0,13209
5184,441,4687.0,11777
5185,8346,54645.0,8169
5186,14168,3381.0,4001
5187,32617,193.0,14001
5188,31671,4960.0,16721
5189,2565,31.0,8418
5190,307,4420.0,14492
5191,15482,10682.0,8251
5192,45878,53086.0,1816
5193,6393,26485.0,1378
5194,12154,15112.0,10020
5195,11630,15112.0,4660
5196,25133,4785.0,14732
5197,21970,3380.0,8324
5198,11892,18277.0,1552
5199,9334,18918.0,2969
5200,36093,933140.0,17358
5201,35694,139.0,4896
5202,10491,15336.0,11478
5203,70054,151180.0,1117
5204,18323,3417.0,8556
5205,18079,69310.0,4980
5206,110989,2282.0,17531
5207,35337,23931.0,3005
5208,59199,1231.0,1577
5209,11470,62596.0,7179
5210,16643,11701.0,15801
5211,1282,2228.0,15686
5212,21220,35701.0,1319
5213,52717,120385.0,7580
5214,69324,556070.0,2865
5215,11468,5576.0,3278
5216,292917,82264.0,6387
5217,19085,23629.0,2244
5218,73462,20006.0,5617
5219,26030,55778.0,7612
5220,10164,2157.0,14552
5221,42048,21315.0,4397
5222,62001,738.0,14061
5223,28117,7180.0,16742
5224,40555,193.0,13309
5225,28384,1243.0,17586
5226,46691,1039.0,8285
5227,27094,4483.0,1917
5228,26725,517.0,8390
5229,17168,16327.0,16729
5230,48482,1159.0,4327
5231,56179,5293.0,14389
5232,5203,14061.0,17855
5233,13201,10822.0,15145
5234,9689,1243.0,17586
5235,557,2219.0,14940
5236,69850,0.0,6817
5237,44768,18056.0,15500
5238,1815,10158.0,11754
5239,55106,18892.0,11967
5240,28289,6837.0,5523
5241,32037,16757.0,5622
5242,39154,10162.0,1840
5243,24767,60060.0,2567
5244,33796,29459.0,1934
5245,32221,4784.0,10987
5246,28466,2157.0,11696
5247,12227,10647.0,13785
5248,43643,82519.0,9391
5249,10985,132078.0,4444
5250,2251,1205.0,183
5251,2894,13687.0,17937
5252,20712,9207.0,9393
5253,11240,68718.0,15795
5254,46592,557006.0,6023
5255,45186,4301.0,15862
5256,86483,4301.0,7999
5257,5425,43233.0,8099
5258,14117,8237.0,3649
5259,38360,233207.0,11924
5260,29318,31295.0,10151
5261,28907,9066.0,5639
5262,39771,7634.0,10100
5263,245,3291.0,2802
5264,1894,3061.0,5610
5265,4012,30614.0,6388
5266,9026,4757.0,12640
5267,42193,12726.0,16876
5268,15417,190.0,7154
5269,11791,5.0,16345
5270,28577,30124.0,14464
5271,13963,72861.0,11045
5272,23102,2638.0,15704
5273,1957,16866.0,11478
5274,320,1158.0,2934
5275,9023,1892.0,9363
5276,27834,4654.0,14609
5277,17734,1241.0,7934
5278,24010,3149.0,8831
5279,39435,3381.0,4001
5280,24005,12149.0,14710
5281,44800,3085.0,9189
5282,24014,3149.0,5586
5283,24008,2638.0,6560
5284,53229,5401.0,13757
5285,1936,10158.0,12738
5286,4614,880.0,13403
5287,12277,62842.0,10492
5288,267345,937.0,12957
5289,112991,14061.0,2931
5290,15677,10774.0,3748
5291,58455,4165.0,8762
5292,36554,5341.0,14464
5293,48216,20851.0,3515
5294,41165,42571.0,12847
5295,13153,57700.0,4410
5296,811,6905.0,4343
5297,43532,23220.0,13383
5298,163907,2090.0,6161
5299,7216,45473.0,10764
5300,3132,4173.0,8162
5301,9583,18277.0,2324
5302,18408,17346.0,5080
5303,13245,97299.0,17829
5304,2501,1892.0,4313
5305,9637,33260.0,13723
5306,12100,2963.0,8497
5307,16857,46593.0,13219
5308,52258,65.0,340
5309,10394,6162.0,13032
5310,27451,11863.0,7250
5311,15813,136796.0,7332
5312,31591,1229.0,14257
5313,18905,10594.0,2361
5314,14774,11159.0,16800
5315,4993,4299.0,6396
5316,27052,96843.0,14544
5317,34130,514.0,6979
5318,38950,51576.0,17537
5319,17898,2048.0,3409
5320,21635,14974.0,781
5321,27945,3636.0,11042
5322,43139,12248.0,14650
5323,30194,12074.0,10977
5324,10169,6952.0,4665
5325,27225,5823.0,1889
5326,13909,4165.0,8277
5327,103299,26485.0,1035
5328,41805,3391.0,7662
5329,35696,74354.0,7889
5330,11544,66193.0,3945
5331,180,500.0,15975
5332,9555,57951.0,13504
5333,57022,7169.0,8451
5334,17710,82528.0,16967
5335,2022,19292.0,15921
5336,50035,2229.0,12427
5337,9719,6886.0,1130
5338,11982,8891.0,16761
5339,27224,3037.0,10987
5340,12251,22675.0,13302
5341,88818,6949.0,11630
5342,30114,7180.0,13308
5343,70489,4688.0,1148
5344,21972,58197.0,8456
5345,608,2176.0,1575
5346,59387,64948.0,3188
5347,26290,58016.0,14988
5348,17043,559670.0,8466
5349,6278,3894.0,14184
5350,4147,31.0,14932
5351,16664,96472.0,15496
5352,14651,4273.0,17791
5353,96238,4175.0,4790
5354,15096,2776.0,12228
5355,19731,6159.0,14630
5356,20324,7640.0,1133
5357,49370,8891.0,7118
5358,14902,10775.0,13261
5359,42254,2725.0,13718
5360,1842,1191409.0,2540
5361,2721,2565.0,3160
5362,11442,8944.0,14140
5363,1364,3627.0,9025
5364,8869,15234.0,4640
5365,8665,3.0,9265
5366,10996,521.0,14212
5367,818,12073.0,7498
5368,18357,9640.0,13266
5369,29047,12288.0,12185
5370,45861,131514.0,17684
5371,39141,11022.0,5488
5372,33152,2224.0,2797
5373,149445,827.0,10929
5374,10309,48187.0,13718
5375,6404,14277.0,17405
5376,19133,46946.0,7160
5377,43199,5729.0,5639
5378,43915,106179.0,10057
5379,24130,5563.0,5889
5380,43445,566338.0,10310
5381,36645,41779.0,8767
5382,5155,42407.0,10310
5383,23728,5563.0,3456
5384,3780,7450.0,248
5385,10786,738.0,14061
5386,8764,5576.0,7936
5387,13908,56159.0,13183
5388,2675,2461.0,10418
5389,12308,65571.0,5401
5390,9488,3131.0,14424
5391,9962,4491.0,11827
5392,9573,190.0,3069
5393,7451,12835.0,14188
5394,2750,4581.0,11756
5395,30586,54422.0,12340
5396,61112,71530.0,7884
5397,92384,64856.0,14200
5398,43772,1364061.0,1513
5399,20337,78029.0,3850
5400,27062,20654.0,15706
5401,34070,111784.0,14699
5402,6173,1925.0,7025
5403,10305,17882.0,3018
5404,42337,127889.0,1762
5405,18694,21457.0,17453
5406,74578,1973.0,1732
5407,10081,26485.0,2892
5408,11484,3085.0,12558
5409,11692,776.0,14646
5410,9266,7517.0,8471
5411,3640,678.0,14990
5412,8653,69698.0,9530
5413,30072,12052.0,12271
5414,9357,2157.0,10923
5415,12771,14408.0,13898
5416,9296,1158.0,913
5417,15070,10814.0,17349
5418,26942,87033.0,9003
5419,206042,6726.0,10896
5420,26895,96558.0,14818
5421,60608,11989.0,1104
5422,146231,0.0,12064
5423,97447,765.0,13722
5424,11243,1937.0,1332
5425,19975,85367.0,3312
5426,10323,3359.0,4071
5427,9595,6952.0,7936
5428,28319,38764.0,17019
5429,46878,3895.0,6793
5430,24750,56890.0,12328
5431,31393,8516.0,1978
5432,24038,75020.0,14308
5433,79783,5698.0,3991
5434,9941,1733.0,13030
5435,18639,21457.0,4252
5436,39833,93105.0,14289
5437,32858,1547.0,10085
5438,3127,5.0,16345
5439,10859,3037.0,8210
5440,32825,21457.0,13436
5441,10725,3926.0,11749
5442,9544,10822.0,17511
5443,23967,15555.0,11433
5444,57351,62817.0,9181
5445,26165,98357.0,17137
5446,31514,117802.0,13930
5447,13571,3036.0,6425
5448,26056,1003386.0,13980
5449,13536,380.0,11511
5450,20616,17772.0,8429
5451,96218,1008376.0,14735
5452,79319,11147.0,8324
5453,16806,2232.0,756
5454,15516,101582.0,17410
5455,9299,24976.0,395
5456,113369,0.0,12865
5457,10611,9778.0,16587
5458,12770,11662.0,2204
5459,4108,976.0,10268
5460,55903,81821.0,3026
5461,46466,1137.0,4103
5462,9685,18793.0,2275
5463,87481,944143.0,17634
5464,16370,84021.0,12883
5465,18913,21278.0,290
5466,14361,6856.0,16435
5467,41021,1547.0,7546
5468,18943,12899.0,8436
5469,32685,12899.0,8436
5470,64079,13784.0,8282
5471,18477,1029003.0,17410
5472,12262,73781.0,17410
5473,33506,2053.0,11864
5474,29515,92036.0,11508
5475,41582,2155.0,5167
5476,50382,4307.0,1914
5477,42633,522.0,6988
5478,26680,5.0,9397
5479,34086,4788.0,12907
5480,11504,16620.0,2279
5481,23470,60949.0,12246
5482,977,14582.0,4970
5483,233,3002.0,13448
5484,19049,8487.0,3007
5485,5506,12248.0,566
5486,32961,12248.0,2554
5487,32568,12248.0,566
5488,29698,110950.0,10402
5489,22244,88516.0,2161
5490,19460,69310.0,8918
5491,575,677.0,12636
5492,10550,3131.0,17593
5493,9034,18892.0,1915
5494,9093,1810.0,15425
5495,9039,6885.0,10354
5496,1958,50.0,5271
5497,23550,67323.0,5062
5498,68569,3129.0,17405
5499,318535,41686.0,5748
5500,11013,13548.0,15971
5501,129,19587.0,6319
5502,54714,0.0,4905
5503,11529,368.0,1031
5504,10771,18897.0,9476
5505,38951,229565.0,153
5506,55018,87118.0,4848
5507,44635,12260.0,5082
5508,31005,131.0,2012
5509,72308,2641.0,3395
5510,50123,6804.0,2723
5511,2110,1003.0,6114
5512,15173,78297.0,11898
5513,9533,4173.0,2079
5514,38866,16757.0,4495
5515,4107,34715.0,12987
5516,10575,112.0,16776
5517,47500,18248.0,8484
5518,15720,1271.0,5600
5519,9260,3905.0,1183
5520,21828,1284.0,8258
5521,1682,18615.0,6812
5522,39462,122925.0,6812
5523,18983,7685.0,6812
5524,41971,30613.0,336
5525,33831,47879.0,6243
5526,24348,0.0,5868
5527,19140,4068.0,14948
5528,82545,1229.0,13209
5529,37606,5472.0,11965
5530,34600,12899.0,8436
5531,39128,12899.0,8436
5532,11868,5.0,16345
5533,12921,61961.0,14134
5534,19953,27726.0,1383
5535,53049,1085239.0,12424
5536,10772,22383.0,15321
5537,77079,22383.0,12282
5538,74899,7570.0,4441
5539,120694,5682.0,6399
5540,12719,2778.0,5167
5541,25001,3460.0,15528
5542,43438,2924.0,1176
5543,3092,31440.0,2239
5544,4989,16475.0,2288
5545,15313,21290.0,3888
5546,12590,56045.0,3903
5547,37964,5411.0,14127
5548,7501,12834.0,2130
5549,1809,19210.0,14547
5550,13768,6279.0,7499
5551,10994,8291.0,13284
5552,1430,17087.0,11656
5553,19973,16377.0,2813
5554,40815,6012.0,13492
5555,12600,67830.0,9716
5556,12600,67830.0,9716
5557,12600,67830.0,9716
5558,12600,67830.0,9716
5559,8051,19292.0,13079
5560,70443,77860.0,1765
5561,12779,3125.0,6098
5562,146269,54455.0,2473
5563,15992,3897.0,15799
5564,1613,2231.0,14658
5565,565,3489.0,5896
5566,14112,17141.0,13063
5567,41324,0.0,4890
5568,15192,15234.0,16538
5569,49872,77920.0,5458
5570,21925,0.0,5868
5571,30309,59174.0,12860
5572,16646,107761.0,447
5573,37288,80658.0,7054
5574,20861,10694.0,6466
5575,12647,4483.0,14257
5576,12477,72413.0,6807
5577,10285,62596.0,123
5578,19403,4960.0,11754
5579,11009,8891.0,8210
5580,10805,8891.0,16146
5581,40064,12149.0,13363
5582,17496,8891.0,7118
5583,40969,8944.0,14568
5584,76411,13472.0,686
5585,5917,13565.0,17543
5586,31278,535705.0,377
5587,33670,2877.0,14298
5588,47942,3636.0,7164
5589,33076,56819.0,5486
5590,44932,3785.0,6014
5591,15668,8892.0,14329
5592,30709,2314.0,14244
5593,19429,3636.0,16140
5594,140413,193.0,7561
5595,21294,47879.0,2571
5596,11340,18841.0,15749
5597,42142,49045.0,10698
5598,11644,8891.0,2096
5599,33721,100623.0,7191
5600,36133,3151.0,1865
5601,24124,60451.0,16867
5602,34697,825.0,11179
5603,8691,27277.0,17019
5604,53922,5292.0,11713
5605,66592,14501.0,3073
5606,6399,18841.0,15321
5607,25773,15048.0,7810
5608,19123,24501.0,5149
5609,26560,7171.0,11478
5610,36220,8434.0,2199
5611,225,1386.0,974
5612,24274,24685.0,5477
5613,33016,70011.0,17410
5614,26444,4960.0,13338
5615,19114,15110.0,5176
5616,17205,22383.0,11443
5617,24740,10767.0,15524
5618,10863,55636.0,14067
5619,31679,227.0,13383
5620,15900,70075.0,8204
5621,12237,70075.0,8204
5622,15901,70075.0,8204
5623,15902,1196242.0,8204
5624,15904,72170.0,8204
5625,97251,0.0,8204
5626,12579,16927.0,5274
5627,85058,6837.0,14650
5628,23668,3636.0,3467
5629,70971,62893.0,1386
5630,25113,21278.0,290
5631,28893,41218.0,2190
5632,11646,2461.0,13378
5633,5062,15397.0,3026
5634,24634,30181.0,8334
5635,75963,18298.0,7809
5636,16124,76188.0,5548
5637,21764,97884.0,1815
5638,22435,79061.0,6206
5639,42149,3895.0,12644
5640,37936,131273.0,6881
5641,73247,164653.0,675
5642,38255,0.0,6216
5643,46364,105170.0,12557
5644,27016,2882.0,10246
5645,35685,35319.0,9063
5646,38665,1062.0,17452
5647,265,3734.0,13718
5648,2264,23378.0,13718
5649,21874,3926.0,11524
5650,41394,33923.0,5339
5651,47957,15072.0,8105
5652,31407,112412.0,15700
5653,16471,54812.0,9396
5654,63443,13.0,352
5655,22171,71443.0,66
5656,39874,133797.0,5616
5657,25468,12900.0,10270
5658,19507,7171.0,8285
5659,29072,93735.0,8158
5660,75596,42195.0,14637
5661,42146,19131.0,5855
5662,17450,67773.0,6425
5663,47886,29312.0,8926
5664,31646,42198.0,7125
5665,14269,10369.0,8487
5666,41280,35319.0,325
5667,1672,3829.0,5648
5668,35935,96989.0,9588
5669,9645,5168.0,15854
5670,9012,9656.0,7695
5671,13098,65829.0,2598
5672,13440,13240.0,8602
5673,12454,55466.0,11888
5674,31668,14407.0,15733
5675,41645,6238.0,17111
5676,1360,3136.0,9008
5677,13441,55152.0,4416
5678,45767,133669.0,13975
5679,14626,27978.0,2996
5680,48155,3785.0,14244
5681,12208,14261.0,17045
5682,11905,70882.0,12270
5683,39497,8447.0,7654
5684,1941,3636.0,12738
5685,26685,3151.0,14079
5686,31918,1895.0,12558
5687,19662,12446.0,5630
5688,8427,776.0,1783
5689,9021,12898.0,11627
5690,277415,0.0,6534
5691,28988,238781.0,14965
5692,52735,21657.0,13310
5693,13526,2228.0,9265
5694,9280,11008.0,2096
5695,65,325.0,3232
5696,117520,0.0,12489
5697,10712,1231.0,16665
5698,27204,2405.0,12836
5699,152023,19977.0,16759
5700,10167,23880.0,4245
5701,672,10980.0,2712
5702,16351,10917.0,1448
5703,542,258.0,2396
5704,36584,156509.0,12264
5705,30192,554460.0,13005
5706,33251,110381.0,7784
5707,25466,37569.0,17906
5708,50677,8891.0,14339
5709,2165,10814.0,9203
5710,25037,83907.0,11686
5711,11617,4165.0,8277
5712,24909,1037.0,3518
5713,81530,57794.0,15977
5714,34341,84021.0,12990
5715,18993,25536.0,3236
5716,53000,22108.0,9896
5717,29229,78041.0,1806
5718,11880,28848.0,12274
5719,63435,1037.0,7250
5720,80849,1640.0,9614
5721,1377,2638.0,11438
5722,11629,166377.0,12604
5723,2528,17882.0,3018
5724,12716,73715.0,17801
5725,12717,73715.0,17801
5726,13888,63.0,17453
5727,48524,16927.0,1762
5728,10750,1328.0,3468
5729,44247,130576.0,8789
5730,45226,3087.0,14568
5731,96966,5606.0,6958
5732,25566,5788.0,11965
5733,109962,14061.0,5586
5734,109962,14061.0,5586
5735,109962,14061.0,5586
5736,109962,14061.0,5586
5737,13386,67792.0,11144
5738,43089,825.0,14030
5739,47888,6352.0,315
5740,20472,24318.0,6566
5741,9538,57880.0,3667
5742,14664,16475.0,2281
5743,27997,69055.0,7984
5744,49934,70876.0,4682
5745,84735,31070.0,847
5746,9317,11187.0,7531
5747,12528,30613.0,17349
5748,47890,57399.0,5249
5749,69014,856.0,10641
5750,21515,564339.0,11819
5751,42371,10767.0,6062
5752,26325,37995.0,8252
5753,69169,6905.0,1909
5754,31921,1932.0,13209
5755,11524,3085.0,11635
5756,109264,21457.0,10494
5757,32077,380.0,17018
5758,326890,131059.0,16572
5759,277724,104651.0,5211
5760,36669,517.0,9980
5761,17187,8945.0,11588
5762,10426,9778.0,10680
